panel,kind,arm,seed,stage,condition,channel,nmae,mae,pinball
electricity_transfer,shape,C3,81552,fixed1024,STEP8_D33,5,0.36997207832939355,16.188053862473357,0.3021299550985229
electricity_transfer,shape,C3,81552,fixed1024,STEP8_D33,6,0.590516285225714,82.56393578082921,0.46409963579849606
electricity_transfer,shape,C3,81552,fixed1024,STEP8_D33,7,0.5119758900396293,109.46420499346927,0.4131326244896679
electricity_transfer,shape,C3,81552,fixed1024,STEP8_D33,8,0.3401858397878284,100.61099110474584,0.26873852654878594
electricity_transfer,shape,C3,81552,fixed1024,STEP8_D33,9,0.5385928234640328,108.33444277186389,0.4285837680074461
electricity_transfer,shape,C3,81552,fixed1024,STEP8_D33,10,0.3597464489462311,54903.588505859334,0.28765922262813803
electricity_transfer,shape,C3,81552,fixed1024,STEP8_D33,11,0.3349704436382505,17.400598973560317,0.26609580404430844
electricity_transfer,shape,C3,81552,fixed1024,STEP8_D33,12,0.5000586956760277,101.80417056337592,0.405665569857037
electricity_transfer,shape,C3,81552,fixed1024,STEP8_D33,13,0.24274341829889368,261.1688176348208,0.19344746276143793
electricity_transfer,shape,C3,81552,fixed1024,STEP8_D33,14,0.3622478641816252,311.3520843723535,0.2902278365985506
electricity_transfer,shape,C3,81552,fixed1024,STEP8_D33,15,0.2496153794267594,85.3484015687465,0.1996538611667518
electricity_transfer,shape,C3,81552,fixed1024,RAMP8_D32,0,1.2484481760488406,331.4635686797498,0.9550566260125112
electricity_transfer,shape,C3,81552,fixed1024,RAMP8_D32,1,0.6907176109790655,27.824911061553653,0.5295737321125803
electricity_transfer,shape,C3,81552,fixed1024,RAMP8_D32,2,0.8827068387532618,436.1825479593395,0.6892327990245185
electricity_transfer,shape,C3,81552,fixed1024,RAMP8_D32,3,0.7905192850849787,47.320382702106215,0.6089864017966565
electricity_transfer,shape,C3,81552,fixed1024,RAMP8_D32,4,0.695780411574132,298.9712766832112,0.5453754106096862
electricity_transfer,shape,C3,81552,fixed1024,RAMP8_D32,5,0.8006443241987988,35.03203134500979,0.6278980143894595
electricity_transfer,shape,C3,81552,fixed1024,RAMP8_D32,6,0.9214215478196797,128.8299601630419,0.7126757340930283
electricity_transfer,shape,C3,81552,fixed1024,RAMP8_D32,7,0.6136708757642642,131.20733974012248,0.4902234018414453
electricity_transfer,shape,C3,81552,fixed1024,RAMP8_D32,8,0.8106786519552304,239.7606634407401,0.6310619878880671
electricity_transfer,shape,C3,81552,fixed1024,RAMP8_D32,9,1.0837253953935466,217.98431340501898,0.8490758566398362
electricity_transfer,shape,C3,81552,fixed1024,RAMP8_D32,10,0.7788373538900489,118864.17702308651,0.5907227681280746
electricity_transfer,shape,C3,81552,fixed1024,RAMP8_D32,11,0.8595086508839502,44.648611936905965,0.6698665500604867
electricity_transfer,shape,C3,81552,fixed1024,RAMP8_D32,12,0.975690990364289,198.6355059097856,0.765652061568804
electricity_transfer,shape,C3,81552,fixed1024,RAMP8_D32,13,0.6430833752180138,691.8965132949347,0.5021769657145392
electricity_transfer,shape,C3,81552,fixed1024,RAMP8_D32,14,0.8031623614883939,690.318149711585,0.615952224474127
electricity_transfer,shape,C3,81552,fixed1024,RAMP8_D32,15,0.5851898512216283,200.08790536351185,0.4577562407479891
electricity_transfer,shape,C3,81552,fixed1024,PULSE8_D32,0,12.936228597270306,3434.5746810883284,12.669742034531712
electricity_transfer,shape,C3,81552,fixed1024,PULSE8_D32,1,5.390004345503513,217.13126920629293,5.231491922479383
electricity_transfer,shape,C3,81552,fixed1024,PULSE8_D32,2,7.5630989400144095,3737.2450527101755,7.357268673194102
electricity_transfer,shape,C3,81552,fixed1024,PULSE8_D32,3,8.181060176274984,489.7172096297145,7.9964019286550885
electricity_transfer,shape,C3,81552,fixed1024,PULSE8_D32,4,6.739531721515763,2895.922865189612,6.589209233901505
electricity_transfer,shape,C3,81552,fixed1024,PULSE8_D32,5,8.30354519487205,363.31994963251054,8.116021977579779
electricity_transfer,shape,C3,81552,fixed1024,PULSE8_D32,6,6.2437693127603735,872.9821369312704,5.987496739888071
electricity_transfer,shape,C3,81552,fixed1024,PULSE8_D32,7,0.9727822100696523,207.98798015434295,0.8062127024440526
electricity_transfer,shape,C3,81552,fixed1024,PULSE8_D32,8,6.227167457638004,1841.7036114111543,6.045229552788488
electricity_transfer,shape,C3,81552,fixed1024,PULSE8_D32,9,7.318361947007463,1472.0408980436623,7.064611717618684
electricity_transfer,shape,C3,81552,fixed1024,PULSE8_D32,10,8.817131441446637,1345648.1860523224,8.63664709039329
electricity_transfer,shape,C3,81552,fixed1024,PULSE8_D32,11,7.171602261940889,372.5408534631133,6.977067439479835
electricity_transfer,shape,C3,81552,fixed1024,PULSE8_D32,12,7.484390007008599,1523.7053638398647,7.2432053740678555
electricity_transfer,shape,C3,81552,fixed1024,PULSE8_D32,13,5.247189998103273,5645.477093935013,5.1155014257292635
electricity_transfer,shape,C3,81552,fixed1024,PULSE8_D32,14,8.060540748173473,6928.035776779056,7.8806416212151404
electricity_transfer,shape,C3,81552,fixed1024,PULSE8_D32,15,4.922558039342424,1683.1192903742194,4.80063609379595
electricity_transfer,shape,C3,81552,fixed1024,PAIRED_SHIFT8_D32,0,0.5198967834214622,138.03283667199597,0.42663746866350394
electricity_transfer,shape,C3,81552,fixed1024,PAIRED_SHIFT8_D32,1,0.29473658323520985,11.87318679117113,0.23270665943785473
electricity_transfer,shape,C3,81552,fixed1024,PAIRED_SHIFT8_D32,2,0.33079814870395363,163.4612682572126,0.2656764616552932
electricity_transfer,shape,C3,81552,fixed1024,PAIRED_SHIFT8_D32,3,0.3046852659501229,18.23842082094549,0.24387698648468617
electricity_transfer,shape,C3,81552,fixed1024,PAIRED_SHIFT8_D32,4,0.29376996685354684,126.2306046280979,0.2375043311232627
electricity_transfer,shape,C3,81552,fixed1024,PAIRED_SHIFT8_D32,5,0.3443390115047348,15.066484179994456,0.2819569729697679
electricity_transfer,shape,C3,81552,fixed1024,PAIRED_SHIFT8_D32,6,0.5817030509558203,81.33169997889402,0.4554741920769638
electricity_transfer,shape,C3,81552,fixed1024,PAIRED_SHIFT8_D32,7,0.5159852532204691,110.32143628435436,0.41649994870064183
electricity_transfer,shape,C3,81552,fixed1024,PAIRED_SHIFT8_D32,8,0.3313525525562759,97.99851968725919,0.26131883441936105
electricity_transfer,shape,C3,81552,fixed1024,PAIRED_SHIFT8_D32,9,0.5239538074639849,105.38989993355867,0.4180266408650131
electricity_transfer,shape,C3,81552,fixed1024,PAIRED_SHIFT8_D32,10,0.3072210172466239,46887.290647811846,0.24454345403104527
electricity_transfer,shape,C3,81552,fixed1024,PAIRED_SHIFT8_D32,11,0.314831109596095,16.35442764137983,0.25084417204763
electricity_transfer,shape,C3,81552,fixed1024,PAIRED_SHIFT8_D32,12,0.47993354544266575,97.70700308146472,0.38805751089762286
electricity_transfer,shape,C3,81552,fixed1024,PAIRED_SHIFT8_D32,13,0.22534805338617012,242.45306040267926,0.17997692108193197
electricity_transfer,shape,C3,81552,fixed1024,PAIRED_SHIFT8_D32,14,0.3227980091514344,277.4449290614842,0.25808638868676087
electricity_transfer,shape,C3,81552,fixed1024,PAIRED_SHIFT8_D32,15,0.2364164330825357,80.8354225389361,0.18916298964602496
electricity_transfer,shape,C3,81552,selected,STEP6_D17,0,0.6148964720836486,163.25529798960673,0.5009221663637913
electricity_transfer,shape,C3,81552,selected,STEP6_D17,1,0.33386512917811567,13.449443561699985,0.26347064206766474
electricity_transfer,shape,C3,81552,selected,STEP6_D17,2,0.3495645833566838,172.73455234607457,0.2816746453524414
electricity_transfer,shape,C3,81552,selected,STEP6_D17,3,0.3496851465001541,20.932107881277783,0.28022242176742007
electricity_transfer,shape,C3,81552,selected,STEP6_D17,4,0.3296989459821555,141.66899953160282,0.26330727564128764
electricity_transfer,shape,C3,81552,selected,STEP6_D17,5,0.3863009558603126,16.902520614066717,0.31987387369306053
electricity_transfer,shape,C3,81552,selected,STEP6_D17,6,0.5888937724364625,82.33708167860208,0.46516912207213673
electricity_transfer,shape,C3,81552,selected,STEP6_D17,7,0.5726259446022203,122.4316320435803,0.45530580818031674
electricity_transfer,shape,C3,81552,selected,STEP6_D17,8,0.36571724342193,108.16198095642326,0.2877492539860786
electricity_transfer,shape,C3,81552,selected,STEP6_D17,9,0.5612772807062982,112.89727377862928,0.4420369899281607
electricity_transfer,shape,C3,81552,selected,STEP6_D17,10,0.3573800810448938,54542.439452438324,0.2837152291551219
electricity_transfer,shape,C3,81552,selected,STEP6_D17,11,0.3493562857829679,18.14789556289017,0.27831755296359045
electricity_transfer,shape,C3,81552,selected,STEP6_D17,12,0.5099965775004026,103.82736868998705,0.42069410836601895
electricity_transfer,shape,C3,81552,selected,STEP6_D17,13,0.24413142033615995,262.66217573897836,0.19568480979883598
electricity_transfer,shape,C3,81552,selected,STEP6_D17,14,0.3617855592993835,310.9547332684993,0.28853741966472507
electricity_transfer,shape,C3,81552,selected,STEP6_D17,15,0.25363031434894,86.72118668638466,0.20248362820514604
electricity_transfer,shape,C3,81552,selected,STEP6_D63,0,0.4172656663920486,110.78422759010205,0.3348459979786415
electricity_transfer,shape,C3,81552,selected,STEP6_D63,1,0.3027011401371837,12.19403149517104,0.23741461129266056
electricity_transfer,shape,C3,81552,selected,STEP6_D63,2,0.3250457287270172,160.61875578045857,0.25312388511154366
electricity_transfer,shape,C3,81552,selected,STEP6_D63,3,0.2824715813891269,16.908712520992765,0.21907728886575997
electricity_transfer,shape,C3,81552,selected,STEP6_D63,4,0.26311127068728946,113.05680815180546,0.2060355572306147
electricity_transfer,shape,C3,81552,selected,STEP6_D63,5,0.3238939146780701,14.17191308114827,0.25667912176316904
electricity_transfer,shape,C3,81552,selected,STEP6_D63,6,0.4980967712698824,69.64216036827119,0.39563497982981105
electricity_transfer,shape,C3,81552,selected,STEP6_D63,7,0.4775432034723692,102.10224374841404,0.3860815206078941
electricity_transfer,shape,C3,81552,selected,STEP6_D63,8,0.3197945676539946,94.58021069204212,0.24987248655573452
electricity_transfer,shape,C3,81552,selected,STEP6_D63,9,0.49771226936979096,100.11158525304198,0.3991701816238747
electricity_transfer,shape,C3,81552,selected,STEP6_D63,10,0.23401536127650538,35714.8295339966,0.1806723853404843
electricity_transfer,shape,C3,81552,selected,STEP6_D63,11,0.2790995500707821,14.498292123132945,0.21739041636773634
electricity_transfer,shape,C3,81552,selected,STEP6_D63,12,0.46550327851972656,94.76922524098154,0.3723341036545221
electricity_transfer,shape,C3,81552,selected,STEP6_D63,13,0.21821866459595213,234.7825165261507,0.16951813467902377
electricity_transfer,shape,C3,81552,selected,STEP6_D63,14,0.2852619948829294,245.1827201236012,0.222987008789998
electricity_transfer,shape,C3,81552,selected,STEP6_D63,15,0.2124031952068778,72.62482480299474,0.1675795110664595
electricity_transfer,shape,C3,81552,selected,STEP12_D17,0,0.9521236005282265,252.78925670275666,0.7859828050402871
electricity_transfer,shape,C3,81552,selected,STEP12_D17,1,0.4599286487454147,18.527794199226786,0.37232426944753316
electricity_transfer,shape,C3,81552,selected,STEP12_D17,2,0.5431357967612048,268.38622441606503,0.44502150841032
electricity_transfer,shape,C3,81552,selected,STEP12_D17,3,0.6085612995122007,36.42840109525318,0.4960559539341785
electricity_transfer,shape,C3,81552,selected,STEP12_D17,4,0.5301616819453546,227.80623349416248,0.42951184560715683
electricity_transfer,shape,C3,81552,selected,STEP12_D17,5,0.661296580589139,28.934898855030514,0.5451766552424263
electricity_transfer,shape,C3,81552,selected,STEP12_D17,6,0.692165875284101,96.77622837242185,0.5567157447814742
electricity_transfer,shape,C3,81552,selected,STEP12_D17,7,0.6018808735072277,128.68655067750123,0.48185848143121623
electricity_transfer,shape,C3,81552,selected,STEP12_D17,8,0.5320488823488728,157.35506628576513,0.4332764668673319
electricity_transfer,shape,C3,81552,selected,STEP12_D17,9,0.6727234200903041,135.31393973342173,0.5412631974441307
electricity_transfer,shape,C3,81552,selected,STEP12_D17,10,0.6331255440555893,96626.01102859488,0.5159893479796599
electricity_transfer,shape,C3,81552,selected,STEP12_D17,11,0.5557509056944726,28.869408698117706,0.4504338814628157
electricity_transfer,shape,C3,81552,selected,STEP12_D17,12,0.6307230004114561,128.40539014190426,0.5259037455988952
electricity_transfer,shape,C3,81552,selected,STEP12_D17,13,0.44275009662819004,476.3569700650211,0.3521098727671903
electricity_transfer,shape,C3,81552,selected,STEP12_D17,14,0.604377631781956,519.4626497755997,0.4842000766852267
electricity_transfer,shape,C3,81552,selected,STEP12_D17,15,0.42306987363721066,144.6559004086613,0.3401736635520159
electricity_transfer,shape,C3,81552,selected,STEP12_D63,0,0.5055002770191853,134.21055755767836,0.40833685033053874
electricity_transfer,shape,C3,81552,selected,STEP12_D63,1,0.32808081188296173,13.216427765184651,0.2567103491271238
electricity_transfer,shape,C3,81552,selected,STEP12_D63,2,0.391287478304133,193.35158829441076,0.30735128029861525
electricity_transfer,shape,C3,81552,selected,STEP12_D63,3,0.344206410574391,20.604151453620215,0.26921896156851943
electricity_transfer,shape,C3,81552,selected,STEP12_D63,4,0.3114030131543867,133.80738356105095,0.2456164789695977
electricity_transfer,shape,C3,81552,selected,STEP12_D63,5,0.3815649256705793,16.69529656583072,0.30580803475601037
electricity_transfer,shape,C3,81552,selected,STEP12_D63,6,0.5931707106648735,82.93506832531094,0.46897904477906804
electricity_transfer,shape,C3,81552,selected,STEP12_D63,7,0.519114941655818,110.9905866547482,0.4197268578475233
electricity_transfer,shape,C3,81552,selected,STEP12_D63,8,0.3551780964297844,105.0449963548899,0.2785418110572327
electricity_transfer,shape,C3,81552,selected,STEP12_D63,9,0.53931146864663,108.47899357539417,0.43020324709089264
electricity_transfer,shape,C3,81552,selected,STEP12_D63,10,0.30548569617026267,46622.45035659794,0.24147605408538864
electricity_transfer,shape,C3,81552,selected,STEP12_D63,11,0.3295955784810308,17.12139262889922,0.2584519885281865
electricity_transfer,shape,C3,81552,selected,STEP12_D63,12,0.4993951253196168,101.66907796258931,0.39481782482769995
electricity_transfer,shape,C3,81552,selected,STEP12_D63,13,0.25551650273419957,274.9114409483434,0.1979041949198656
electricity_transfer,shape,C3,81552,selected,STEP12_D63,14,0.34455987486551554,296.1492553525929,0.27195330682969454
electricity_transfer,shape,C3,81552,selected,STEP12_D63,15,0.2522350096811841,86.24410461168297,0.19899274253935934
electricity_transfer,shape,C3,81552,selected,STEP8_D31,0,0.5202187534343609,138.1183198594688,0.43216369201333604
electricity_transfer,shape,C3,81552,selected,STEP8_D31,1,0.29012511727012685,11.687418210346998,0.22965618884528405
electricity_transfer,shape,C3,81552,selected,STEP8_D31,2,0.3258769373645897,161.0294909028172,0.26499641314759
electricity_transfer,shape,C3,81552,selected,STEP8_D31,3,0.3060029729345136,18.317298591503484,0.24772324747949384
electricity_transfer,shape,C3,81552,selected,STEP8_D31,4,0.29269357398661966,125.76808722420921,0.2397932555889954
electricity_transfer,shape,C3,81552,selected,STEP8_D31,5,0.34096198825677015,14.918723207113135,0.2820073721780078
electricity_transfer,shape,C3,81552,selected,STEP8_D31,6,0.6029757003557192,84.3059679252386,0.47045611826537687
electricity_transfer,shape,C3,81552,selected,STEP8_D31,7,0.519927540525059,111.16432626032443,0.4197698569591996
electricity_transfer,shape,C3,81552,selected,STEP8_D31,8,0.32468271655751346,96.02589551583524,0.2570861321831246
electricity_transfer,shape,C3,81552,selected,STEP8_D31,9,0.5285317007691428,106.31071339166164,0.4208066515276514
electricity_transfer,shape,C3,81552,selected,STEP8_D31,10,0.30340666979476477,46305.15463638301,0.24484477604375157
electricity_transfer,shape,C3,81552,selected,STEP8_D31,11,0.3055286689549213,15.871196830582614,0.24521553421277653
electricity_transfer,shape,C3,81552,selected,STEP8_D31,12,0.4796076896046477,97.64066390248536,0.38823450443574203
electricity_transfer,shape,C3,81552,selected,STEP8_D31,13,0.22819605142053437,245.51723526053422,0.18412125986359576
electricity_transfer,shape,C3,81552,selected,STEP8_D31,14,0.3218568884325891,276.636035686445,0.26107459705805425
electricity_transfer,shape,C3,81552,selected,STEP8_D31,15,0.23323076531190565,79.74618015019888,0.188510972951325
electricity_transfer,shape,C3,81552,selected,STEP8_D33,0,0.5710133346728686,151.6043046924113,0.46619204653748797
electricity_transfer,shape,C3,81552,selected,STEP8_D33,1,0.2973273436316934,11.977553143596644,0.23446058970268477
electricity_transfer,shape,C3,81552,selected,STEP8_D33,2,0.3417922787732724,168.89392999234192,0.27369371391696806
electricity_transfer,shape,C3,81552,selected,STEP8_D33,3,0.33112273899741573,19.82096455628274,0.26491645909566214
electricity_transfer,shape,C3,81552,selected,STEP8_D33,4,0.31652607858064485,136.00872379072896,0.2559145722732722
electricity_transfer,shape,C3,81552,selected,STEP8_D33,5,0.362683076085977,15.869125035592896,0.2959451159541973
electricity_transfer,shape,C3,81552,selected,STEP8_D33,6,0.5950021894632997,83.19113932907584,0.4667802816790691
electricity_transfer,shape,C3,81552,selected,STEP8_D33,7,0.5139674030360807,109.8900050968176,0.41485442151214275
electricity_transfer,shape,C3,81552,selected,STEP8_D33,8,0.33530597453008126,99.16775619424583,0.264099439494339
electricity_transfer,shape,C3,81552,selected,STEP8_D33,9,0.5321861354783985,107.04577916050552,0.4227720179729656
electricity_transfer,shape,C3,81552,selected,STEP8_D33,10,0.3471854768028243,52986.56486930842,0.2761375668077931
electricity_transfer,shape,C3,81552,selected,STEP8_D33,11,0.3235514098961458,16.807418200194828,0.25702219139545085
electricity_transfer,shape,C3,81552,selected,STEP8_D33,12,0.4956876154576806,100.9142866358638,0.40187023092265195
electricity_transfer,shape,C3,81552,selected,STEP8_D33,13,0.2403627976325148,258.60749634737954,0.1914599970917804
electricity_transfer,shape,C3,81552,selected,STEP8_D33,14,0.3530424871030718,303.440061627054,0.28172285547463544
electricity_transfer,shape,C3,81552,selected,STEP8_D33,15,0.24640536532544208,84.25083469129797,0.19704306950970574
electricity_transfer,shape,C3,81552,selected,RAMP8_D32,0,1.2544792034215615,333.06480923912517,0.9558239118053908
electricity_transfer,shape,C3,81552,selected,RAMP8_D32,1,0.6759345530166972,27.229389438125477,0.5177932499509292
electricity_transfer,shape,C3,81552,selected,RAMP8_D32,2,0.8720586920901265,430.92085116640317,0.6791273395589027
electricity_transfer,shape,C3,81552,selected,RAMP8_D32,3,0.7835904590662456,46.90562406804262,0.6018384213550577
electricity_transfer,shape,C3,81552,selected,RAMP8_D32,4,0.6964694357041598,299.2673448397635,0.5445324198028882
electricity_transfer,shape,C3,81552,selected,RAMP8_D32,5,0.7920498228038761,34.65598066537378,0.6196621960077356
electricity_transfer,shape,C3,81552,selected,RAMP8_D32,6,0.9080363138446175,126.9584832436442,0.7022523832474091
electricity_transfer,shape,C3,81552,selected,RAMP8_D32,7,0.6093631369134128,130.28631353986253,0.48673705168927384
electricity_transfer,shape,C3,81552,selected,RAMP8_D32,8,0.8004075131512226,236.7229430715143,0.6221309351231794
electricity_transfer,shape,C3,81552,selected,RAMP8_D32,9,1.0607389326491237,213.36073595610858,0.8298698590649674
electricity_transfer,shape,C3,81552,selected,RAMP8_D32,10,0.7809008433141676,119179.1015332794,0.589020198539012
electricity_transfer,shape,C3,81552,selected,RAMP8_D32,11,0.8482352994303194,44.06299887325165,0.659509608261966
electricity_transfer,shape,C3,81552,selected,RAMP8_D32,12,0.969870383784313,197.4505209666698,0.7599279653433838
electricity_transfer,shape,C3,81552,selected,RAMP8_D32,13,0.6404529111137854,689.0663842444894,0.49848739651052937
electricity_transfer,shape,C3,81552,selected,RAMP8_D32,14,0.8004629811711664,687.9980319927929,0.611396807159642
electricity_transfer,shape,C3,81552,selected,RAMP8_D32,15,0.5811623494174717,198.71082338206756,0.45358104165624114
electricity_transfer,shape,C3,81552,selected,PULSE8_D32,0,12.963379050110689,3441.783138886094,12.692970952965458
electricity_transfer,shape,C3,81552,selected,PULSE8_D32,1,5.410684843160928,217.96436365600675,5.250981052310593
electricity_transfer,shape,C3,81552,selected,PULSE8_D32,2,7.58137148022639,3746.274282798171,7.373458535317384
electricity_transfer,shape,C3,81552,selected,PULSE8_D32,3,8.19550751156703,490.58202526159585,8.008795159158074
electricity_transfer,shape,C3,81552,selected,PULSE8_D32,4,6.752035789849115,2901.295763321221,6.599754125434154
electricity_transfer,shape,C3,81552,selected,PULSE8_D32,5,8.317725121278727,363.9403894599527,8.12811566221945
electricity_transfer,shape,C3,81552,selected,PULSE8_D32,6,6.260166412732303,875.2747224923223,6.000034937171733
electricity_transfer,shape,C3,81552,selected,PULSE8_D32,7,0.9849236135859174,210.58390138670802,0.8175601236849828
electricity_transfer,shape,C3,81552,selected,PULSE8_D32,8,6.247701716172697,1847.776680484414,6.064145722132795
electricity_transfer,shape,C3,81552,selected,PULSE8_D32,9,7.3462739404192,1477.655213944614,7.089457328429146
electricity_transfer,shape,C3,81552,selected,PULSE8_D32,10,8.83357651020749,1348157.9906406403,8.65119632712109
electricity_transfer,shape,C3,81552,selected,PULSE8_D32,11,7.195058514844461,373.7593276835978,6.99870574196264
electricity_transfer,shape,C3,81552,selected,PULSE8_D32,12,7.507664895036791,1528.4437689334154,7.257371903547847
electricity_transfer,shape,C3,81552,selected,PULSE8_D32,13,5.253070644758608,5651.804110109806,5.120145411739994
electricity_transfer,shape,C3,81552,selected,PULSE8_D32,14,8.074260840649867,6939.828197970986,7.892391368582161
electricity_transfer,shape,C3,81552,selected,PULSE8_D32,15,4.928723449369857,1685.2273651733994,4.805514639122783
electricity_transfer,shape,C3,81552,selected,PAIRED_SHIFT8_D32,0,0.5096686857401889,135.31727200276836,0.4178803715838597
electricity_transfer,shape,C3,81552,selected,PAIRED_SHIFT8_D32,1,0.2935174640176872,11.824075717033443,0.23146142563972283
electricity_transfer,shape,C3,81552,selected,PAIRED_SHIFT8_D32,2,0.32703921024423876,161.60381878135198,0.2622466630913317
electricity_transfer,shape,C3,81552,selected,PAIRED_SHIFT8_D32,3,0.30304746120307097,18.14038203949629,0.24247425757528965
electricity_transfer,shape,C3,81552,selected,PAIRED_SHIFT8_D32,4,0.2916843219008487,125.33441967686407,0.2350561031544271
electricity_transfer,shape,C3,81552,selected,PAIRED_SHIFT8_D32,5,0.3446206223453907,15.078806005677569,0.28180181228306966
electricity_transfer,shape,C3,81552,selected,PAIRED_SHIFT8_D32,6,0.5874905091683744,82.14088228283823,0.45943276070524264
electricity_transfer,shape,C3,81552,selected,PAIRED_SHIFT8_D32,7,0.5182216113599618,110.7995860773091,0.418264309559446
electricity_transfer,shape,C3,81552,selected,PAIRED_SHIFT8_D32,8,0.3299780040169422,97.59199279904365,0.25958994214454867
electricity_transfer,shape,C3,81552,selected,PAIRED_SHIFT8_D32,9,0.5192404847838201,104.44184573767183,0.4139955242055537
electricity_transfer,shape,C3,81552,selected,PAIRED_SHIFT8_D32,10,0.3031636389197739,46268.06388206478,0.24078063270449165
electricity_transfer,shape,C3,81552,selected,PAIRED_SHIFT8_D32,11,0.3086242003187724,16.031999375689022,0.2457230178293414
electricity_transfer,shape,C3,81552,selected,PAIRED_SHIFT8_D32,12,0.4790185362502609,97.52072144553658,0.3870827677149516
electricity_transfer,shape,C3,81552,selected,PAIRED_SHIFT8_D32,13,0.22605162985534846,243.21004172830573,0.18047422826042545
electricity_transfer,shape,C3,81552,selected,PAIRED_SHIFT8_D32,14,0.3196571049936131,274.74532154672124,0.2552059081962836
electricity_transfer,shape,C3,81552,selected,PAIRED_SHIFT8_D32,15,0.2364911967700527,80.86098571232554,0.18927703409784769
electricity_transfer,shape,DELTA_XY_BUDGET,81551,fixed1024,STEP6_D17,0,0.5930924141372247,157.46631051117183,0.48277841759668794
electricity_transfer,shape,DELTA_XY_BUDGET,81551,fixed1024,STEP6_D17,1,0.3436540317844766,13.843780321155302,0.2706907462877649
electricity_transfer,shape,DELTA_XY_BUDGET,81551,fixed1024,STEP6_D17,2,0.35136331694430806,173.6233822099715,0.2834917937772995
electricity_transfer,shape,DELTA_XY_BUDGET,81551,fixed1024,STEP6_D17,3,0.35372340607024566,21.173837579607206,0.28265553457330145
electricity_transfer,shape,DELTA_XY_BUDGET,81551,fixed1024,STEP6_D17,4,0.326028880791045,140.0920018791185,0.2602913670108794
electricity_transfer,shape,DELTA_XY_BUDGET,81551,fixed1024,STEP6_D17,5,0.39442784004516834,17.258110796743683,0.3250891937662419
electricity_transfer,shape,DELTA_XY_BUDGET,81551,fixed1024,STEP6_D17,6,0.59845165840919,83.67343209500278,0.4745401002075166
electricity_transfer,shape,DELTA_XY_BUDGET,81551,fixed1024,STEP6_D17,7,0.5846935465812337,125.01177396531817,0.4665780838050008
electricity_transfer,shape,DELTA_XY_BUDGET,81551,fixed1024,STEP6_D17,8,0.367016337989486,108.54619210425386,0.29029995837400413
electricity_transfer,shape,DELTA_XY_BUDGET,81551,fixed1024,STEP6_D17,9,0.5661467454611313,113.87673493709622,0.4441439265967406
electricity_transfer,shape,DELTA_XY_BUDGET,81551,fixed1024,STEP6_D17,10,0.352263425465512,53761.54848525996,0.281549814886599
electricity_transfer,shape,DELTA_XY_BUDGET,81551,fixed1024,STEP6_D17,11,0.34507841681783613,17.925674517011604,0.27743240961225635
electricity_transfer,shape,DELTA_XY_BUDGET,81551,fixed1024,STEP6_D17,12,0.5513181777955616,112.2398036316752,0.4518437096546412
electricity_transfer,shape,DELTA_XY_BUDGET,81551,fixed1024,STEP6_D17,13,0.25082475612870114,269.8635680865902,0.20112819490379633
electricity_transfer,shape,DELTA_XY_BUDGET,81551,fixed1024,STEP6_D17,14,0.3587002548147612,308.30291367977424,0.2859029980282724
electricity_transfer,shape,DELTA_XY_BUDGET,81551,fixed1024,STEP6_D17,15,0.2503399280383838,85.59613897179844,0.19980187202487443
electricity_transfer,shape,DELTA_XY_BUDGET,81551,fixed1024,STEP6_D63,0,0.43378972083229206,115.17137169339661,0.3498557707218408
electricity_transfer,shape,DELTA_XY_BUDGET,81551,fixed1024,STEP6_D63,1,0.31424865053665324,12.659212119988414,0.24658434270982493
electricity_transfer,shape,DELTA_XY_BUDGET,81551,fixed1024,STEP6_D63,2,0.35877573461571216,177.28616931493883,0.27886666807161936
electricity_transfer,shape,DELTA_XY_BUDGET,81551,fixed1024,STEP6_D63,3,0.3064333288932003,18.343059643823665,0.2383507100899252
electricity_transfer,shape,DELTA_XY_BUDGET,81551,fixed1024,STEP6_D63,4,0.2801651226648317,120.38471191753123,0.22012125949988162
electricity_transfer,shape,DELTA_XY_BUDGET,81551,fixed1024,STEP6_D63,5,0.35506813910219887,15.535934999714044,0.2823733401359691
electricity_transfer,shape,DELTA_XY_BUDGET,81551,fixed1024,STEP6_D63,6,0.5184414515198625,72.48668289147102,0.4130030280041998
electricity_transfer,shape,DELTA_XY_BUDGET,81551,fixed1024,STEP6_D63,7,0.47522371543356207,101.60632017252018,0.38337184211505326
electricity_transfer,shape,DELTA_XY_BUDGET,81551,fixed1024,STEP6_D63,8,0.3274247899142947,96.83687200527342,0.25682147407228967
electricity_transfer,shape,DELTA_XY_BUDGET,81551,fixed1024,STEP6_D63,9,0.5020586589065263,100.98583323411107,0.4029732303019459
electricity_transfer,shape,DELTA_XY_BUDGET,81551,fixed1024,STEP6_D63,10,0.265087401687499,40456.96535148623,0.2062077179398366
electricity_transfer,shape,DELTA_XY_BUDGET,81551,fixed1024,STEP6_D63,11,0.2938219303370104,15.263070747080901,0.22990947092879133
electricity_transfer,shape,DELTA_XY_BUDGET,81551,fixed1024,STEP6_D63,12,0.4946043981001417,100.6937604344845,0.3978205687721656
electricity_transfer,shape,DELTA_XY_BUDGET,81551,fixed1024,STEP6_D63,13,0.25980625432490256,279.5268054296638,0.2023810703245679
electricity_transfer,shape,DELTA_XY_BUDGET,81551,fixed1024,STEP6_D63,14,0.3127542096259318,268.8122821186289,0.2463988680854005
